#BLTrackFile VirtualDetector/uniform_.0030_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
14.6271 -5.30892 5920.5 0.235385 -0.20144 89.8315 36.3909 -211 6 1 0 1
-0.57228 -0.256742 5920.5 -0.00417868 -0.229241 105.533 32.6555 -211 7 1 0 1
6.81188 -10.1804 5920.5 0.0873821 -0.0853082 93.8952 35.2845 -211 16 1 0 1
-2.28053 -13.2284 5920.5 -0.138785 0.0373835 103.635 33.0373 -211 21 1 0 1
6.88878 1.12778 5920.5 0.139937 0.050805 135.383 28.2874 -211 29 1 0 1
-1.22748 -15.254 5920.5 0.0967198 0.0305361 101.638 33.4572 -211 37 1 0 1
2.63031 10.4663 5920.5 -0.0368129 0.020048 95.5153 34.8736 -211 47 1 0 1
-10.6218 1.48314 5920.5 -0.12698 0.0683032 99.337 33.9656 -211 53 1 0 1
10.6996 -6.92847 5920.5 0.111911 0.058838 78.7505 40.0793 -211 54 1 0 1
9.14244 1.70012 5920.5 0.0530697 -0.181556 149.872 26.9131 -211 57 1 0 1
-13.3726 7.65535 5920.5 -0.307831 0.0874629 97.6863 34.3476 -211 61 1 0 1
9.88665 3.31277 5920.5 0.065308 -0.0801944 112.615 31.3645 -211 69 1 0 1
12.4319 -2.97004 5920.5 0.346186 -0.0523328 121.232 30.0339 -211 70 1 0 1
-6.53757 5.40326 5920.5 -0.162755 0.00341652 126.774 29.2929 -211 72 1 0 1
-4.76474 -3.33031 5920.5 -0.150342 -0.0424641 99.4471 33.9406 -211 75 1 0 1
-1.23166 -6.0494 5920.5 0.137233 -0.170707 132.992 28.5506 -211 81 1 0 1
5.73782 12.6607 5920.5 0.2022 -0.082543 79.8973 39.6437 -211 86 1 0 1
-4.01112 13.5829 5920.5 0.0589825 -0.0856463 109.368 31.9317 -211 87 1 0 1
8.19008 -6.37417 5920.5 0.134104 0.0919668 99.4004 33.9512 -211 88 1 0 1
6.29902 0.677689 5920.5 -0.120037 0.0609838 73.7029 42.1778 -211 91 1 0 1
-12.5623 7.65869 5920.5 -0.274666 0.0195899 120.453 30.1448 -211 97 1 0 1
3.85063 -1.00793 5920.5 -0.0881277 0.00347175 103.513 33.0624 -211 110 1 0 1
6.46834 4.69371 5920.5 0.0819816 0.0214048 64.0535 47.2191 -211 111 1 0 1
9.51863 0.811348 5920.5 24.1395 16.9981 81.4198 31.5973 13 116 1001 1 1
3.22894 14.1182 5920.5 -0.00192727 0.115293 103.586 33.0475 -211 120 1 0 1
10.2312 0.495569 5920.5 -0.0209503 -0.0158768 69.1671 44.3555 -211 123 1 0 1
-1.63353 -9.28336 5920.5 0.0514054 -0.0812864 139.867 27.8238 -211 127 1 0 1
-1.10384 5.38153 5920.5 -0.0413142 -0.0128982 95.2111 34.9494 -211 129 1 0 1
-8.90577 3.23979 5920.5 -0.248709 -0.0564717 104.008 32.9608 -211 135 1 0 1
-4.35832 -3.00993 5920.5 -0.0920685 0.0387319 89.0279 36.6233 -211 138 1 0 1
9.8724 -11.1984 5920.5 0.317975 0.0574776 104.968 32.7675 -211 140 1 0 1
6.77583 -2.48879 5920.5 0.257108 0.0129127 84.3776 38.0689 -211 141 1 0 1
8.00061 -4.85141 5920.5 -0.0751312 0.0132309 108.713 32.0511 -211 144 1 0 1
9.15999 1.02622 5920.5 0.252284 0.000553801 92.5107 35.6488 -211 146 1 0 1
4.99407 1.51861 5920.5 0.124634 -0.0244028 86.2289 37.4721 -211 149 1 0 1
-10.4877 10.1805 5920.5 -0.212376 0.0794889 104.997 32.7617 -211 159 1 0 1
5.30737 0.110303 5920.5 0.144266 -0.0710331 87.6291 37.0398 -211 161 1 0 1
5.52077 3.14489 5920.5 0.178945 0.170895 87.8886 36.9614 -211 162 1 0 1
0.430237 13.8858 5920.5 0.176487 0.00727941 102.026 33.3741 -211 164 1 0 1
-1.61224 15.5326 5920.5 -0.0907663 0.16891 122.814 29.8142 -211 165 1 0 1
0.0349545 11.7707 5920.5 0.068924 0.0442274 91.0743 36.0404 -211 177 1 0 1
3.16894 -0.621679 5920.5 -0.0246378 -0.102855 69.17 44.3537 -211 186 1 0 1
7.35709 -9.78964 5920.5 0.0781938 0.130139 106.473 32.4724 -211 187 1 0 1
-0.196941 2.42126 5920.5 -0.0224656 -0.00371858 108.84 32.0278 -211 193 1 0 1
0.896901 15.0394 5920.5 -0.126177 -0.0999842 114.772 31.0088 -211 196 1 0 1
-3.18155 -10.9188 5920.5 -0.0743695 -0.0596925 90.0034 36.3417 -211 198 1 0 1
-11.9502 -7.84234 5920.5 -0.0335499 0.0588565 78.3426 40.2379 -211 203 1 0 1
0.194965 11.452 5920.5 -0.0433452 0.250754 132.946 28.5558 -211 205 1 0 1
4.91932 0.62824 5920.5 0.160584 0.00358421 53.564 54.9689 -211 207 1 0 1
-6.33342 12.9212 5920.5 -0.262926 0.038491 103.836 32.9962 -211 210 1 0 1
2.46485 7.70248 5920.5 -0.0605518 0.0277674 103.553 33.0541 -211 217 1 0 1
-1.79132 -4.64528 5920.5 -0.0280841 0.135568 64.2532 47.0977 -211 220 1 0 1
0.367581 2.53507 5920.5 0.00928872 -0.139787 109.514 31.9054 -211 222 1 0 1
10.1253 -10.9088 5920.5 0.189392 -0.0797267 100.667 33.6684 -211 225 1 0 1
10.4962 9.86513 5920.5 0.272208 -0.0649506 90.7521 36.1301 -211 228 1 0 1
-10.5039 -8.26427 5920.5 -0.0323101 0.109707 83.0857 38.5036 -211 230 1 0 1
-11.2762 9.83255 5920.5 -0.173274 -0.00964214 83.8622 38.2406 -211 232 1 0 1
-14.4767 -0.95661 5920.5 -0.252076 -0.0143025 95.3412 34.9169 -211 235 1 0 1
5.304 -3.26553 5920.5 0.163365 -0.0366045 100.753 33.6495 -211 243 1 0 1
7.23731 5.60863 5920.5 0.108225 0.0833968 91.9368 35.8036 -211 244 1 0 1
-5.72124 12.2753 5920.5 -0.203179 0.10802 75.5635 41.368 -211 250 1 0 1
6.12929 8.82405 5920.5 0.0625943 -0.0521382 61.9032 48.578 -211 251 1 0 1
-2.84139 10.8507 5920.5 0.0372111 0.1741 108.482 32.0937 -211 252 1 0 1
9.78223 5.32002 5920.5 0.163626 -0.0347278 104.757 32.8096 -211 253 1 0 1
