#BLTrackFile VirtualDetector/uniform_.0015_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
8.97819 -4.71005 5920.5 0.115619 -0.202367 89.8317 36.3908 -211 6 1 0 1
-0.455369 -0.684943 5920.5 -0.00127356 -0.230096 105.533 32.6555 -211 7 1 0 1
9.01307 5.12966 5920.5 0.154086 0.0729535 123.256 29.7539 -211 10 1 0 1
-9.28014 0.251399 5920.5 -0.223039 -0.0789405 130.991 28.78 -211 12 1 0 1
4.87514 -5.76145 5920.5 0.0443403 -0.0879405 93.8952 35.2845 -211 16 1 0 1
0.743261 -6.40957 5920.5 -0.0645982 0.0482161 103.635 33.0372 -211 21 1 0 1
10.976 6.84898 5920.5 0.21025 0.00154707 143.904 27.4371 -211 23 1 0 1
-0.148175 8.86987 5920.5 0.0986475 0.00276076 128.696 29.054 -211 27 1 0 1
5.0645 0.396969 5920.5 0.0830435 0.0448877 135.383 28.2874 -211 29 1 0 1
-3.52622 -7.47232 5920.5 0.0413693 0.039483 101.638 33.4571 -211 37 1 0 1
3.45582 5.41898 5920.5 -0.0181333 0.0211814 95.5153 34.8735 -211 47 1 0 1
-8.13613 1.03096 5920.5 -0.0684803 0.068042 99.3371 33.9655 -211 53 1 0 1
6.7435 -2.90575 5920.5 0.0405275 0.0414102 78.7505 40.0792 -211 54 1 0 1
9.86415 2.04351 5920.5 0.0776165 -0.177827 149.872 26.9131 -211 57 1 0 1
9.73222 -2.77966 5920.5 0.247438 -0.0187423 149.755 26.9228 -211 59 1 0 1
-6.75205 4.29341 5920.5 -0.154463 0.0865252 97.6867 34.3475 -211 61 1 0 1
9.49425 1.71272 5920.5 0.0549187 -0.0858172 112.615 31.3645 -211 69 1 0 1
6.37179 -1.41176 5920.5 0.1745 -0.0441072 121.233 30.0338 -211 70 1 0 1
-3.91905 2.80098 5920.5 -0.0856065 -0.0132181 126.774 29.2928 -211 72 1 0 1
-1.51206 -1.83319 5920.5 -0.073712 -0.0414455 99.4472 33.9405 -211 75 1 0 1
-15.0707 0.706188 5920.5 -0.218195 0.0178931 120.923 30.0778 -211 79 1 0 1
-4.42061 -2.55225 5920.5 0.0392796 -0.144066 132.992 28.5505 -211 81 1 0 1
