#BLTrackFile VirtualDetector/uniform_.0025_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
12.7442 -5.10914 5920.5 0.195466 -0.201749 89.8316 36.3909 -211 6 1 0 1
-0.533379 -0.399479 5920.5 -0.00321222 -0.229526 105.533 32.6555 -211 7 1 0 1
11.8849 8.68836 5920.5 0.236644 0.0931522 123.256 29.754 -211 10 1 0 1
-13.7207 0.0884663 5920.5 -0.357543 -0.0800306 130.99 28.78 -211 12 1 0 1
6.16595 -8.70713 5920.5 0.0730269 -0.0861858 93.8952 35.2845 -211 16 1 0 1
-1.27074 -10.9535 5920.5 -0.114008 0.0409998 103.635 33.0373 -211 21 1 0 1
2.78057 14.5281 5920.5 0.186103 0.0410985 128.696 29.054 -211 27 1 0 1
6.28117 0.885234 5920.5 0.120989 0.0488429 135.383 28.2874 -211 29 1 0 1
-1.99387 -12.6598 5920.5 0.078266 0.0335188 101.638 33.4571 -211 37 1 0 1
2.90523 8.78264 5920.5 -0.0305924 0.0204244 95.5153 34.8736 -211 47 1 0 1
-9.79253 1.33099 5920.5 -0.107462 0.0682139 99.337 33.9655 -211 53 1 0 1
9.38065 -5.58854 5920.5 0.0881116 0.0530288 78.7505 40.0793 -211 54 1 0 1
9.38304 1.81455 5920.5 0.0612529 -0.180313 149.872 26.9131 -211 57 1 0 1
13.9523 -4.52708 5920.5 0.390841 -0.0376992 149.755 26.9229 -211 59 1 0 1
-11.1829 6.53893 5920.5 -0.257149 0.0871596 97.6865 34.3476 -211 61 1 0 1
9.75576 2.7797 5920.5 0.0618424 -0.0820672 112.615 31.3645 -211 69 1 0 1
10.4115 -2.45018 5920.5 0.288947 -0.0495885 121.232 30.0339 -211 70 1 0 1
-5.664 4.53659 5920.5 -0.137017 -0.00212268 126.774 29.2929 -211 72 1 0 1
-3.67904 -2.83296 5920.5 -0.124762 -0.0421272 99.4472 33.9405 -211 75 1 0 1
-2.29576 -4.88545 5920.5 0.104545 -0.161843 132.992 28.5506 -211 81 1 0 1
4.20883 10.3534 5920.5 0.174064 -0.0732726 79.8974 39.6436 -211 86 1 0 1
-4.59 11.2441 5920.5 0.0440327 -0.0922473 109.368 31.9317 -211 87 1 0 1
7.25233 -5.15459 5920.5 0.11201 0.0927581 99.4004 33.9511 -211 88 1 0 1
6.30648 1.13493 5920.5 -0.119914 0.0583751 73.7029 42.1778 -211 91 1 0 1
-11.0675 6.39018 5920.5 -0.23257 0.0130886 120.453 30.1448 -211 97 1 0 1
4.60528 -0.811148 5920.5 -0.0696357 0.00377572 103.513 33.0624 -211 110 1 0 1
5.36342 4.66536 5920.5 0.0687517 0.0216462 64.0535 47.2191 -211 111 1 0 1
7.89592 1.67381 5920.5 24.1065 17.0002 81.4174 31.5973 13 116 1001 1 1
3.296 11.8653 5920.5 -0.000281004 0.111744 103.586 33.0475 -211 120 1 0 1
9.14888 0.319665 5920.5 -0.0366684 -0.0146577 69.1671 44.3554 -211 123 1 0 1
-11.9605 7.93011 5920.5 -0.293828 -0.0210026 107.126 32.3474 -211 125 1 0 1
-4.4131 -12.3742 5920.5 -0.238885 -0.0342837 99.1627 34.0052 -211 126 1 0 1
-2.10011 -7.74666 5920.5 0.0364425 -0.0675105 139.867 27.8238 -211 127 1 0 1
-0.799905 4.4643 5920.5 -0.0344686 -0.0126265 95.2111 34.9494 -211 129 1 0 1
-7.19268 2.64497 5920.5 -0.20654 -0.0574608 104.008 32.9608 -211 135 1 0 1
-3.63754 -2.39179 5920.5 -0.0769437 0.0376593 89.0279 36.6233 -211 138 1 0 1
7.65819 -9.27177 5920.5 0.262994 0.0610863 104.968 32.7674 -211 140 1 0 1
4.82987 -2.06857 5920.5 0.21873 0.0116945 84.3777 38.0689 -211 141 1 0 1
8.81772 -4.00299 5920.5 -0.0541577 0.0155116 108.713 32.0511 -211 144 1 0 1
7.25486 0.854653 5920.5 0.210593 0.000699746 92.5108 35.6487 -211 146 1 0 1
4.00851 1.18094 5920.5 0.104686 -0.0235877 86.229 37.4721 -211 149 1 0 1
5.38514 13.7406 5920.5 0.113715 0.0808676 94.1216 35.2262 -211 153 1 0 1
-9.11942 8.53148 5920.5 -0.178392 0.0763824 104.997 32.7616 -211 159 1 0 1
4.19611 -0.179494 5920.5 0.121356 -0.0704335 87.6292 37.0398 -211 161 1 0 1
4.11732 3.27582 5920.5 0.149905 0.170631 87.8887 36.9614 -211 162 1 0 1
-0.907664 11.5415 5920.5 0.144158 0.00438438 102.026 33.374 -211 164 1 0 1
-1.00808 12.8874 5920.5 -0.0734472 0.154108 122.814 29.8141 -211 165 1 0 1
-0.480016 9.98661 5920.5 0.0578436 0.0464494 91.0743 36.0404 -211 177 1 0 1
-1.94165 -13.9142 5920.5 -0.145269 -0.0535879 112.287 31.4201 -211 180 1 0 1
2.91169 -1.5359 5920.5 -0.0284077 -0.0964067 69.17 44.3537 -211 186 1 0 1
6.95114 -8.03236 5920.5 0.067991 0.134011 106.473 32.4724 -211 187 1 0 1
-0.0369386 2.02762 5920.5 -0.0183558 -0.00477889 108.84 32.0278 -211 193 1 0 1
1.90085 12.5806 5920.5 -0.0991023 -0.10969 114.772 31.0088 -211 196 1 0 1
-2.57407 -9.34697 5920.5 -0.0614456 -0.0620593 90.0034 36.3417 -211 198 1 0 1
-11.0006 -6.41422 5920.5 -0.0165492 0.0525328 78.3426 40.2379 -211 203 1 0 1
0.50356 9.32647 5920.5 -0.0338764 0.234567 132.946 28.5557 -211 205 1 0 1
