#BLTrackFile VirtualDetector/uniform_.0020_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
10.8609 -4.90937 5920.5 0.155536 -0.202059 89.8317 36.3908 -211 6 1 0 1
-0.494435 -0.542214 5920.5 -0.00224458 -0.229811 105.533 32.6555 -211 7 1 0 1
10.4489 6.90941 5920.5 0.195363 0.0830563 123.256 29.7539 -211 10 1 0 1
-11.4876 0.182088 5920.5 -0.289872 -0.0793738 130.99 28.78 -211 12 1 0 1
5.52111 -7.23486 5920.5 0.0586978 -0.0870639 93.8952 35.2845 -211 16 1 0 1
-0.26281 -8.68034 5920.5 -0.0892795 0.0446108 103.635 33.0372 -211 21 1 0 1
12.5219 8.89061 5920.5 0.261031 0.0214445 143.904 27.4371 -211 23 1 0 1
1.31467 11.6972 5920.5 0.142327 0.0219149 128.696 29.054 -211 27 1 0 1
5.67281 0.641039 5920.5 0.102015 0.0468647 135.383 28.2874 -211 29 1 0 1
-2.76004 -10.0661 5920.5 0.0598179 0.0365006 101.638 33.4571 -211 37 1 0 1
3.18011 7.09797 5920.5 -0.0243731 0.020799 95.5153 34.8735 -211 47 1 0 1
-8.96543 1.18348 5920.5 -0.0879997 0.0681337 99.3371 33.9655 -211 53 1 0 1
8.06235 -4.2462 5920.5 0.0643257 0.0472164 78.7505 40.0793 -211 54 1 0 1
9.62367 1.92893 5920.5 0.0694374 -0.179071 149.872 26.9131 -211 57 1 0 1
11.8416 -3.65722 5920.5 0.319116 -0.0282666 149.755 26.9228 -211 59 1 0 1
-8.94654 5.40764 5920.5 -0.205269 0.0868258 97.6866 34.3475 -211 61 1 0 1
9.625 2.24626 5920.5 0.0583805 -0.0839419 112.615 31.3645 -211 69 1 0 1
8.39194 -1.93116 5920.5 0.231732 -0.0468494 121.233 30.0339 -211 70 1 0 1
-4.79113 3.66918 5920.5 -0.111299 -0.00766741 126.774 29.2929 -211 72 1 0 1
-2.59752 -2.33136 5920.5 -0.0992859 -0.0417836 99.4472 33.9405 -211 75 1 0 1
-3.35996 -3.72156 5920.5 0.0718547 -0.152979 132.992 28.5505 -211 81 1 0 1
2.67962 8.04552 5920.5 0.145923 -0.0640014 79.8974 39.6436 -211 86 1 0 1
-5.1651 8.90959 5920.5 0.0291841 -0.0988332 109.368 31.9317 -211 87 1 0 1
6.31555 -3.93416 5920.5 0.0899417 0.0935524 99.4005 33.9511 -211 88 1 0 1
6.31395 1.59238 5920.5 -0.119791 0.0557654 73.7029 42.1778 -211 91 1 0 1
-9.58644 5.07255 5920.5 -0.190889 0.00624847 120.453 30.1448 -211 97 1 0 1
-11.4678 10.1494 5920.5 -0.241443 0.0865064 108.238 32.1387 -211 98 1 0 1
5.3599 -0.616501 5920.5 -0.0511445 0.00407303 103.513 33.0624 -211 110 1 0 1
4.25856 4.63703 5920.5 0.0555227 0.0218875 64.0535 47.219 -211 111 1 0 1
6.27246 2.52742 5920.5 24.0736 17.0023 81.4151 31.5972 13 116 1001 1 1
3.3597 9.60942 5920.5 0.0012807 0.108189 103.586 33.0474 -211 120 1 0 1
8.06552 0.158241 5920.5 -0.0524036 -0.0135264 69.1671 44.3554 -211 123 1 0 1
-9.62567 6.32532 5920.5 -0.234684 -0.024739 107.126 32.3474 -211 125 1 0 1
-2.29549 -9.95485 5920.5 -0.189121 -0.0328462 99.1628 34.0052 -211 126 1 0 1
-2.56671 -6.20995 5920.5 0.021479 -0.0537344 139.867 27.8238 -211 127 1 0 1
-0.494899 3.54682 5920.5 -0.0275968 -0.0123551 95.2111 34.9494 -211 129 1 0 1
-5.47925 2.05024 5920.5 -0.164362 -0.0584498 104.008 32.9608 -211 135 1 0 1
-2.91616 -1.77381 5920.5 -0.0618062 0.0365871 89.0279 36.6233 -211 138 1 0 1
5.44302 -7.34467 5920.5 0.207986 0.0646981 104.968 32.7674 -211 140 1 0 1
2.88376 -1.64602 5920.5 0.180348 0.0104722 84.3778 38.0689 -211 141 1 0 1
9.63467 -3.15534 5920.5 -0.0331894 0.0177875 108.713 32.0511 -211 144 1 0 1
5.34983 0.681802 5920.5 0.168904 0.000845883 92.5108 35.6487 -211 146 1 0 1
3.02331 0.843452 5920.5 0.0847465 -0.0227729 86.229 37.4721 -211 149 1 0 1
9.82993 9.0635 5920.5 0.0758114 -0.0689007 84.3897 38.0651 -211 151 1 0 1
4.31644 11.2507 5920.5 0.0898646 0.0822164 94.1216 35.2261 -211 153 1 0 1
-7.75162 6.88331 5920.5 -0.14442 0.0732783 104.997 32.7616 -211 159 1 0 1
3.08508 -0.469165 5920.5 0.0984516 -0.0698341 87.6292 37.0397 -211 161 1 0 1
2.71431 3.40676 5920.5 0.120875 0.170367 87.8887 36.9614 -211 162 1 0 1
-2.24648 9.19225 5920.5 0.111805 0.00147455 102.026 33.374 -211 164 1 0 1
-0.402249 10.243 5920.5 -0.0560789 0.139311 122.814 29.8141 -211 165 1 0 1
9.17015 10.6993 5920.5 0.13503 0.234487 99.2019 33.9965 -211 167 1 0 1
-0.966064 8.15937 5920.5 0.0474571 0.0486554 91.0743 36.0404 -211 177 1 0 1
-0.6867 -11.1149 5920.5 -0.112085 -0.0439755 112.287 31.4201 -211 180 1 0 1
2.65583 -2.45096 5920.5 -0.0321492 -0.089955 69.17 44.3537 -211 186 1 0 1
6.5309 -6.28541 5920.5 0.0574041 0.137848 106.473 32.4724 -211 187 1 0 1
0.12356 1.63368 5920.5 -0.0142321 -0.00584058 108.84 32.0278 -211 193 1 0 1
14.9841 1.62211 5920.5 0.305543 0.0676158 123.855 29.673 -211 194 1 0 1
2.90694 10.1201 5920.5 -0.0719642 -0.119406 114.772 31.0088 -211 196 1 0 1
-1.96398 -7.77555 5920.5 -0.0484598 -0.0644257 90.0034 36.3417 -211 198 1 0 1
13.455 -5.76529 5920.5 0.256513 -0.00348529 121.95 29.9333 -211 201 1 0 1
-10.0497 -4.99355 5920.5 0.000476307 0.0462371 78.3426 40.2378 -211 203 1 0 1
0.817329 7.2026 5920.5 -0.024237 0.218396 132.946 28.5557 -211 205 1 0 1
3.86984 0.762872 5920.5 0.15938 0.00183958 53.564 54.9689 -211 207 1 0 1
10.8354 10.4689 5920.5 0.117625 0.0277476 110.794 31.6777 -211 208 1 0 1
-2.5855 8.63179 5920.5 -0.170828 0.0314664 103.836 32.9961 -211 210 1 0 1
3.49173 5.17966 5920.5 -0.0353795 0.0238049 103.553 33.0541 -211 217 1 0 1
-1.19608 -0.788688 5920.5 -0.0208332 0.102334 64.2533 47.0977 -211 220 1 0 1
0.282074 1.58897 5920.5 0.00708322 -0.142483 109.514 31.9054 -211 222 1 0 1
