#BLTrackFile VirtualDetector/off_uniform_.0020_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0.241712 12.2915 5920.5 -0.00276995 0.0114477 105.533 32.6554 -211 7 1 0 1
11.3226 4.97326 5920.5 0.148572 0.150497 123.256 29.7539 -211 10 1 0 1
-12.3193 3.73246 5920.5 -0.226766 0.0036846 130.991 28.78 -211 12 1 0 1
6.31468 -2.09958 5920.5 0.0445558 -0.109982 93.8952 35.2844 -211 16 1 0 1
-2.11704 -12.911 5920.5 -0.100057 -0.168857 103.635 33.0373 -211 21 1 0 1
3.42141 14.308 5920.5 0.161082 0.252491 128.696 29.054 -211 27 1 0 1
5.58783 -1.01988 5920.5 0.0642262 0.0198213 135.383 28.2874 -211 29 1 0 1
-3.1223 -13.8244 5920.5 0.0506089 -0.202308 101.638 33.4571 -211 37 1 0 1
3.71119 6.07623 5920.5 -0.0129895 0.124126 95.5152 34.8735 -211 47 1 0 1
-10.1887 -2.11912 5920.5 -0.0693296 0.0172068 99.3371 33.9655 -211 53 1 0 1
11.0409 -9.38667 5920.5 0.0950319 -0.0958905 78.7504 40.0792 -211 54 1 0 1
8.47766 6.65773 5920.5 -0.0274894 -0.0108591 149.872 26.9131 -211 57 1 0 1
12.0686 -4.74127 5920.5 0.231485 -0.105403 149.755 26.9228 -211 59 1 0 1
-11.179 1.25842 5920.5 -0.177385 0.0968226 97.6866 34.3475 -211 61 1 0 1
9.71377 6.09621 5920.5 0.015046 0.0429066 112.615 31.3645 -211 69 1 0 1
9.60764 -1.16575 5920.5 0.189884 -0.0577655 121.233 30.0339 -211 70 1 0 1
-4.90914 5.36125 5920.5 -0.0813052 0.0843051 126.774 29.2929 -211 72 1 0 1
-3.68368 0.23987 5920.5 -0.0950058 -0.0296732 99.4472 33.9405 -211 75 1 0 1
-2.00305 0.405652 5920.5 0.101906 -0.117482 132.992 28.5505 -211 81 1 0 1
5.24912 12.4819 5920.5 0.134321 0.136075 79.8974 39.6436 -211 86 1 0 1
6.63769 -11.1241 5920.5 0.0719645 -0.0976047 99.4005 33.9511 -211 88 1 0 1
10.4848 -7.58245 5920.5 -0.00344763 -0.0277914 73.703 42.1775 -211 91 1 0 1
-9.88631 6.97138 5920.5 -0.135194 0.119576 120.453 30.1448 -211 97 1 0 1
-12.6813 8.83194 5920.5 -0.185938 0.213925 108.238 32.1387 -211 98 1 0 1
4.59453 -1.47208 5920.5 -0.0663721 -0.0104205 103.513 33.0624 -211 110 1 0 1
7.82783 -5.1807 5920.5 0.0929545 -0.00986073 64.0535 47.219 -211 111 1 0 1
7.72364 3.34059 5920.5 24.0821 16.9634 81.4136 31.5972 13 116 1001 1 1
3.76949 4.86656 5920.5 0.00703007 0.174369 103.586 33.0473 -211 120 1 0 1
-10.9869 9.89759 5920.5 -0.194605 0.143028 107.126 32.3474 -211 125 1 0 1
-5.00313 -9.04175 5920.5 -0.192778 -0.167586 99.1627 34.0052 -211 126 1 0 1
-2.16988 -6.42948 5920.5 0.0410802 -0.15551 139.867 27.8238 -211 127 1 0 1
-0.412294 4.8224 5920.5 -0.0201865 0.0687544 95.211 34.9494 -211 129 1 0 1
-6.64535 6.3325 5920.5 -0.145077 0.0573001 104.009 32.9608 -211 135 1 0 1
-4.25254 -4.41665 5920.5 -0.0619943 -0.037446 89.0279 36.6233 -211 138 1 0 1
6.61277 -13.0269 5920.5 0.181991 -0.164743 104.968 32.7674 -211 140 1 0 1
4.4267 -2.76724 5920.5 0.15189 -0.0426577 84.3779 38.0689 -211 141 1 0 1
8.2506 -5.58898 5920.5 -0.0774724 -0.0626671 108.713 32.051 -211 144 1 0 1
7.48379 0.040727 5920.5 0.15679 -0.00137355 92.5109 35.6487 -211 146 1 0 1
4.46108 2.40107 5920.5 0.0806046 0.0156945 86.229 37.4721 -211 149 1 0 1
6.23311 5.83864 5920.5 0.101119 0.171444 94.1215 35.226 -211 153 1 0 1
-8.60401 4.80876 5920.5 -0.109805 0.137325 104.997 32.7616 -211 159 1 0 1
4.77017 5.07024 5920.5 0.0909017 0.0117975 87.6292 37.0397 -211 161 1 0 1
3.38134 -11.2894 5920.5 0.111598 -0.0189049 87.8889 36.9613 -211 162 1 0 1
-0.241991 10.9401 5920.5 0.128276 0.170176 102.026 33.374 -211 164 1 0 1
-0.458195 7.6785 5920.5 -0.0430263 0.238658 122.814 29.8141 -211 165 1 0 1
10.735 -3.6993 5920.5 0.132755 0.146746 99.2021 33.9962 -211 167 1 0 1
-0.228174 4.79488 5920.5 0.052339 0.121091 91.0743 36.0403 -211 177 1 0 1
-2.68013 -11.7013 5920.5 -0.129723 -0.222542 112.286 31.4201 -211 180 1 0 1
6.49611 11.2548 5920.5 0.0257047 0.0523129 69.17 44.3536 -211 186 1 0 1
0.160141 2.24353 5920.5 -0.0120174 0.0329101 108.84 32.0278 -211 193 1 0 1
-3.07599 -2.56744 5920.5 -0.0578139 -0.105043 90.0034 36.3416 -211 198 1 0 1
0.620307 2.07459 5920.5 -0.0203269 0.203739 132.947 28.5556 -211 205 1 0 1
1.56878 -1.56888 5920.5 0.0617383 -0.0132123 53.5642 54.9688 -211 207 1 0 1
-3.68067 8.81333 5920.5 -0.150231 0.177252 103.836 32.9961 -211 210 1 0 1
3.38549 4.51204 5920.5 -0.0371948 0.100561 103.553 33.054 -211 217 1 0 1
0.877512 9.29586 5920.5 0.00654146 0.0379089 109.514 31.9054 -211 222 1 0 1
8.50215 -4.61482 5920.5 0.0985306 -0.137868 100.667 33.6683 -211 225 1 0 1
9.62655 10.4317 5920.5 0.179532 0.112015 90.7523 36.1301 -211 228 1 0 1
-10.5546 7.03716 5920.5 -0.114593 0.113747 83.8623 38.2404 -211 232 1 0 1
-13.1017 1.34514 5920.5 -0.154648 0.0041953 95.3414 34.9168 -211 235 1 0 1
4.01941 -0.752016 5920.5 0.095509 -0.0451743 100.753 33.6495 -211 243 1 0 1
6.76427 -2.56392 5920.5 0.0747883 0.0414767 91.9368 35.8035 -211 244 1 0 1
12.03 -6.41799 5920.5 0.0708028 -0.135907 85.2395 37.7875 -211 246 1 0 1
-12.5304 -7.5899 5920.5 -0.0959479 -0.131621 99.045 34.032 -211 247 1 0 1
-4.42076 -6.79889 5920.5 -0.110429 0.0602389 75.5637 41.3676 -211 250 1 0 1
9.03219 2.38896 5920.5 0.0963759 0.0479983 61.9031 48.5778 -211 251 1 0 1
-3.04786 0.631697 5920.5 0.0440657 0.138188 108.482 32.0936 -211 252 1 0 1
9.06966 5.66251 5920.5 0.093942 0.0648192 104.757 32.8096 -211 253 1 0 1
5.30897 11.3583 5920.5 0.15882 0.178169 90.0153 36.3382 -211 256 1 0 1
1.67903 2.79873 5920.5 0.149543 -0.0183252 156.863 26.3628 -211 258 1 0 1
-10.7925 -2.78657 5920.5 -0.157431 -0.0826345 95.5573 34.8631 -211 266 1 0 1
-7.38359 7.88056 5920.5 -0.159585 0.213957 124.387 29.6022 -211 267 1 0 1
