#BLTrackFile VirtualDetector/on_uniform_.0015_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
9.75356 -4.98315 5920.5 0.145995 -0.205176 89.8317 36.3908 -211 6 1 0 1
-0.49938 -1.00515 5920.5 -0.00322355 -0.235794 105.533 32.6555 -211 7 1 0 1
9.50517 5.07226 5920.5 0.178961 0.0709873 123.256 29.7539 -211 10 1 0 1
-9.66345 0.164579 5920.5 -0.243512 -0.0812766 130.991 28.78 -211 12 1 0 1
5.33336 -5.77276 5920.5 0.0628879 -0.0873493 93.8952 35.2845 -211 16 1 0 1
0.980959 -6.16593 5920.5 -0.0543107 0.0532487 103.635 33.0372 -211 21 1 0 1
11.4665 6.66854 5920.5 0.238444 -0.00475596 143.904 27.4371 -211 23 1 0 1
-0.311599 8.63209 5920.5 0.0902652 -0.0043784 128.696 29.054 -211 27 1 0 1
5.3226 0.42921 5920.5 0.0971261 0.0457476 135.383 28.2874 -211 29 1 0 1
-4.01636 -7.21316 5920.5 0.0203679 0.0447486 101.638 33.4571 -211 37 1 0 1
3.91988 5.31717 5920.5 0.000820832 0.0189967 95.5153 34.8735 -211 47 1 0 1
-8.86607 1.11475 5920.5 -0.0993603 0.0692462 99.337 33.9655 -211 53 1 0 1
7.61999 -2.74855 5920.5 0.071438 0.0431768 78.7505 40.0792 -211 54 1 0 1
10.4127 1.8481 5920.5 0.110059 -0.184448 149.872 26.9131 -211 57 1 0 1
10.084 -2.7217 5920.5 0.26844 -0.0165486 149.755 26.9228 -211 59 1 0 1
-7.09683 4.32693 5920.5 -0.169017 0.0864929 97.6867 34.3475 -211 61 1 0 1
10.2779 1.5532 5920.5 0.0915302 -0.0892848 112.615 31.3645 -211 69 1 0 1
6.61031 -1.42449 5920.5 0.186515 -0.0442417 121.233 30.0338 -211 70 1 0 1
-4.09793 2.71067 5920.5 -0.0948904 -0.0158101 126.774 29.2928 -211 72 1 0 1
-1.4833 -1.85258 5920.5 -0.0725937 -0.0415237 99.4472 33.9405 -211 75 1 0 1
-4.81002 -2.6255 5920.5 0.0185254 -0.145778 132.992 28.5505 -211 81 1 0 1
0.812393 5.48901 5920.5 0.105925 -0.0577684 79.8975 39.6435 -211 86 1 0 1
-6.32457 6.26558 5920.5 -0.0124487 -0.112414 109.368 31.9317 -211 87 1 0 1
5.79911 -2.48996 5920.5 0.0857157 0.0982659 99.4005 33.9511 -211 88 1 0 1
8.04156 2.14952 5920.5 -0.0622651 0.0535326 73.703 42.1778 -211 91 1 0 1
-8.52549 3.69309 5920.5 -0.170311 -0.00313579 120.453 30.1448 -211 97 1 0 1
-9.69125 7.51798 5920.5 -0.206135 0.0772181 108.238 32.1387 -211 98 1 0 1
13.8274 7.52963 5920.5 0.268711 0.0775004 127.382 29.2164 -211 103 1 0 1
6.84417 -0.397467 5920.5 -0.000895534 0.00475148 103.513 33.0624 -211 110 1 0 1
3.52571 4.63585 5920.5 0.0535615 0.0214131 64.0535 47.219 -211 111 1 0 1
4.08242 3.42243 5920.5 24.0204 17.0053 81.4112 31.5972 13 116 1001 1 1
3.7909 7.32759 5920.5 0.0186781 0.10311 103.586 33.0474 -211 120 1 0 1
8.72188 -0.016159 5920.5 -0.0127242 -0.0127056 69.1671 44.3553 -211 123 1 0 1
-7.64653 4.54157 5920.5 -0.191358 -0.0322064 107.126 32.3473 -211 125 1 0 1
0.17653 -7.35787 5920.5 -0.124557 -0.028096 99.1629 34.0051 -211 126 1 0 1
-3.25545 -4.58437 5920.5 -0.0058475 -0.0368258 139.867 27.8238 -211 127 1 0 1
-0.149794 2.54053 5920.5 -0.0191378 -0.0137019 95.2111 34.9494 -211 129 1 0 1
-3.86412 1.32717 5920.5 -0.126647 -0.0618695 104.009 32.9608 -211 135 1 0 1
-2.32283 -1.05884 5920.5 -0.0516891 0.0368646 89.0279 36.6233 -211 138 1 0 1
3.19747 -5.17142 5920.5 0.151836 0.0733729 104.968 32.7674 -211 140 1 0 1
0.522397 -1.18614 5920.5 0.126738 0.00994515 84.3779 38.0689 -211 141 1 0 1
11.5142 -2.22216 5920.5 0.0359391 0.0220504 108.713 32.0511 -211 144 1 0 1
3.47195 0.491348 5920.5 0.128466 0.00077916 92.5109 35.6487 -211 146 1 0 1
2.07975 0.449143 5920.5 0.0664672 -0.022669 86.229 37.4721 -211 149 1 0 1
9.57063 6.26045 5920.5 0.0884946 -0.065532 84.3897 38.0651 -211 151 1 0 1
3.51519 8.70178 5920.5 0.0758052 0.0814006 94.1216 35.2261 -211 153 1 0 1
-6.78443 5.2002 5920.5 -0.128238 0.0688943 104.997 32.7616 -211 159 1 0 1
1.97098 -0.878754 5920.5 0.075529 -0.0705492 87.6292 37.0397 -211 161 1 0 1
1.16516 3.79015 5920.5 0.0863291 0.172637 87.8887 36.9614 -211 162 1 0 1
-4.17652 6.6537 5920.5 0.05409 -0.00538959 102.026 33.374 -211 164 1 0 1
0.292399 7.53656 5920.5 -0.0344172 0.122102 122.814 29.8141 -211 165 1 0 1
8.35284 8.76855 5920.5 0.127119 0.234605 99.2019 33.9964 -211 167 1 0 1
-1.78093 6.30695 5920.5 0.024501 0.0492278 91.0743 36.0404 -211 177 1 0 1
0.785258 -8.13568 5920.5 -0.0689021 -0.0297118 112.287 31.42 -211 180 1 0 1
3.09579 -3.5705 5920.5 -0.014054 -0.0837927 69.17 44.3537 -211 186 1 0 1
6.61794 -4.21745 5920.5 0.0696051 0.148224 106.473 32.4724 -211 187 1 0 1
0.334995 1.19631 5920.5 -0.007818 -0.00787951 108.84 32.0278 -211 193 1 0 1
13.3152 1.1967 5920.5 0.271655 0.0657717 123.856 29.673 -211 194 1 0 1
4.36095 7.28708 5920.5 -0.0236639 -0.137924 114.772 31.0088 -211 196 1 0 1
-1.4221 -6.17975 5920.5 -0.0380127 -0.0656608 90.0034 36.3417 -211 198 1 0 1
12.1542 -4.20696 5920.5 0.233062 0.00770823 121.95 29.9333 -211 201 1 0 1
-10.6157 -3.42472 5920.5 -0.0356936 0.0419341 78.3426 40.2378 -211 203 1 0 1
1.23443 5.14033 5920.5 -0.00904095 0.203354 132.947 28.5557 -211 205 1 0 1
2.57862 0.830702 5920.5 0.138774 0.000885722 53.564 54.9689 -211 207 1 0 1
10.7988 7.68332 5920.5 0.131989 0.0149947 110.794 31.6777 -211 208 1 0 1
-0.482187 6.35031 5920.5 -0.114895 0.0248564 103.836 32.996 -211 210 1 0 1
4.48624 3.84959 5920.5 -0.0018491 0.0201113 103.553 33.0541 -211 217 1 0 1
-0.97735 1.3994 5920.5 -0.0194797 0.0862629 64.2533 47.0977 -211 220 1 0 1
0.251887 0.886931 5920.5 0.00652405 -0.148408 109.514 31.9054 -211 222 1 0 1
6.74947 -5.72365 5920.5 0.117259 -0.0736497 100.667 33.6683 -211 225 1 0 1
4.40312 4.24567 5920.5 0.143548 -0.0611494 90.7524 36.13 -211 228 1 0 1
-9.86589 -2.72719 5920.5 -0.0419236 0.0959781 83.0857 38.5035 -211 230 1 0 1
-7.20943 5.05971 5920.5 -0.104633 0.00249288 83.8624 38.2404 -211 232 1 0 1
-9.59106 -0.612574 5920.5 -0.154462 -0.0144312 95.3414 34.9168 -211 235 1 0 1
1.82094 -1.79046 5920.5 0.0801447 -0.035128 100.753 33.6495 -211 243 1 0 1
5.0486 3.65598 5920.5 0.068184 0.0859554 91.9368 35.8036 -211 244 1 0 1
9.70681 -7.08803 5920.5 0.0762059 -0.0397783 85.2396 37.7876 -211 246 1 0 1
-10.4354 -5.49209 5920.5 -0.116919 0.00481 99.0451 34.032 -211 247 1 0 1
-0.909838 10.0556 5920.5 -0.114558 0.119487 75.5637 41.3679 -211 250 1 0 1
3.51977 5.54174 5920.5 0.0435152 -0.0234523 61.9032 48.5778 -211 251 1 0 1
-4.40619 5.6583 5920.5 -0.0109974 0.160996 108.482 32.0936 -211 252 1 0 1
7.21422 2.43913 5920.5 0.109524 -0.0423706 104.757 32.8096 -211 253 1 0 1
0.578399 8.22577 5920.5 0.110039 -0.00309281 90.0155 36.3382 -211 256 1 0 1
-1.03636 0.707443 5920.5 0.0796859 -0.0840335 156.863 26.3628 -211 258 1 0 1
9.52856 6.42776 5920.5 0.0798622 -0.117099 114.551 31.0446 -211 264 1 0 1
-6.96781 -4.4404 5920.5 -0.139527 -0.0383288 95.5573 34.8631 -211 266 1 0 1
-5.16015 6.4538 5920.5 -0.161322 0.0867344 124.387 29.6022 -211 267 1 0 1
-9.59016 -2.92177 5920.5 -0.198616 -0.258256 128.115 29.1253 -211 268 1 0 1
-4.52488 -3.7547 5920.5 0.0646701 -0.0375334 97.7031 34.3436 -211 270 1 0 1
-3.65447 10.6597 5920.5 0.0636993 0.134625 78.7128 40.0941 -211 271 1 0 1
9.00857 8.18607 5920.5 0.224825 -0.0561211 129.843 28.9155 -211 272 1 0 1
2.01731 -1.94426 5920.5 0.0539638 0.0449224 93.6745 35.3416 -211 274 1 0 1
6.45906 -7.08335 5920.5 0.0169433 -0.128791 138.768 27.934 -211 277 1 0 1
-9.62998 -0.197012 5920.5 -0.155067 0.190477 97.1106 34.4844 -211 279 1 0 1
-13.3763 0.573733 5920.5 -0.287496 0.120195 123.447 29.7279 -211 280 1 0 1
-7.3853 4.72944 5920.5 -0.124878 0.0225711 96.9261 34.5286 -211 283 1 0 1
-9.9345 -7.30619 5920.5 0.00500405 0.0924779 109.545 31.8998 -211 286 1 0 1
-3.4849 -5.71023 5920.5 -0.153422 0.0475164 120.82 30.0924 -211 293 1 0 1
7.78207 3.5929 5920.5 0.191084 0.0834331 105.899 32.5837 -211 295 1 0 1
-0.815834 2.13383 5920.5 -0.0652109 0.0256419 96.5554 34.6181 -211 297 1 0 1
11.3828 -4.69281 5920.5 0.164818 -0.0453112 88.3784 36.8149 -211 306 1 0 1
5.91523 -0.403156 5920.5 0.0360976 -0.00853688 84.508 38.026 -211 307 1 0 1
-8.5921 -6.3979 5920.5 -0.250848 0.117107 153.884 26.5895 -211 308 1 0 1
-0.482168 7.79006 5920.5 -0.0744622 0.0368061 91.538 35.9124 -211 312 1 0 1
8.83577 -0.505798 5920.5 0.0311128 -0.178213 110.717 31.6913 -211 316 1 0 1
-4.89809 -5.96838 5920.5 -0.0159421 0.0480155 90.8335 36.1074 -211 324 1 0 1
-4.36472 -0.500785 5920.5 -0.0375611 -0.0478232 114.168 31.1068 -211 334 1 0 1
-0.115278 4.63603 5920.5 0.127929 -0.0395131 95.3214 34.9218 -211 342 1 0 1
10.2821 2.87086 5920.5 0.037526 0.147224 82.9484 38.5507 -211 343 1 0 1
-1.2782 2.01817 5920.5 -0.125584 0.0459168 116.231 30.7772 -211 345 1 0 1
-0.0273631 0.582616 5920.5 0.0189615 -0.10785 90.854 36.1016 -211 349 1 0 1
1.16983 4.32441 5920.5 0.0193174 -0.183028 96.6224 34.6019 -211 351 1 0 1
-4.44792 3.98459 5920.5 -0.111642 0.150764 148.28 27.0477 -211 353 1 0 1
2.10964 -6.34232 5920.5 -0.0665299 0.102339 124.793 29.5485 -211 354 1 0 1
-1.62959 4.33843 5920.5 -0.0215136 -0.0688081 86.0871 37.5168 -211 356 1 0 1
4.47004 5.66294 5920.5 -0.00802606 -0.071369 85.5437 37.6897 -211 366 1 0 1
1.2628 2.72659 5920.5 -0.0677169 -0.00725262 109.21 31.9604 -211 367 1 0 1
6.99391 1.17324 5920.5 0.259 -0.0129205 151.403 26.787 -211 378 1 0 1
-0.0695686 7.3082 5920.5 0.161178 -0.0744805 135.023 28.3263 -211 381 1 0 1
10.2358 7.30177 5920.5 0.19181 0.0173315 103.474 33.0704 -211 383 1 0 1
3.49917 -6.22414 5920.5 0.12243 -0.0213251 92.0334 35.7773 -211 386 1 0 1
0.738204 7.73043 5920.5 0.0836401 0.014581 100.452 33.7157 -211 387 1 0 1
-11.9073 -4.13433 5920.5 -0.175292 -0.248112 103.636 33.0371 -211 388 1 0 1
-3.03138 -2.35955 5920.5 -0.0863845 0.16523 114.313 31.083 -211 399 1 0 1
0.166928 -0.995362 5920.5 -0.0959312 -0.0274958 108.157 32.1536 -211 403 1 0 1
10.5179 -3.04123 5920.5 0.211931 0.0830417 107.758 32.2282 -211 407 1 0 1
-11.9382 3.59899 5920.5 -0.192341 -0.0325762 95.4561 34.8882 -211 408 1 0 1
-7.72912 -4.1306 5920.5 -0.104298 0.0528414 94.0452 35.2457 -211 411 1 0 1
0.514182 -2.65923 5920.5 0.0403483 -0.098161 91.9843 35.7906 -211 413 1 0 1
7.387 -2.05848 5920.5 -0.0233 0.148896 89.5163 36.4815 -211 416 1 0 1
-9.8411 0.611168 5920.5 -0.125724 -0.053452 95.1805 34.9571 -211 417 1 0 1
6.94779 4.43298 5920.5 0.134515 0.00763512 105.991 32.5657 -211 421 1 0 1
-0.351319 6.53231 5920.5 -0.12185 0.00897594 101.043 33.5859 -211 423 1 0 1
-7.26173 -7.9811 5920.5 -0.140412 0.0246383 99.2137 33.9936 -211 425 1 0 1
7.99474 -8.36778 5920.5 0.190054 0.130605 128.251 29.1085 -211 428 1 0 1
-2.61518 6.62781 5920.5 -0.0590666 -0.000835592 100.879 33.6218 -211 431 1 0 1
-11.6603 -2.66527 5920.5 -0.1674 -0.0794228 134.39 28.3952 -211 433 1 0 1
-2.01779 8.06863 5920.5 -0.0326536 0.0375697 91.1356 36.0234 -211 434 1 0 1
-3.86521 4.3662 5920.5 -0.0590115 0.0317411 107.579 32.2617 -211 437 1 0 1
12.1526 -5.83487 5920.5 0.112891 0.0322209 77.8399 40.4355 -211 440 1 0 1
-10.6821 -0.815279 5920.5 -0.0505997 0.0193302 106.265 32.5125 -211 443 1 0 1
1.13096 6.34241 5920.5 0.138064 0.226275 133.147 28.5332 -211 445 1 0 1
8.98181 -4.94135 5920.5 0.243871 -0.0270975 122.563 29.8485 -211 448 1 0 1
-0.324385 -4.52514 5920.5 0.0870028 0.0660838 69.7421 44.0617 -211 449 1 0 1
5.58294 -12.8632 5920.5 0.00981254 -0.0459373 71.2976 43.2946 -211 452 1 0 1
2.95062 -1.47204 5920.5 0.00916643 -0.0870244 139.729 27.8375 -211 455 1 0 1
0.93788 5.8529 5920.5 -0.126943 0.0107895 102.065 33.3658 -211 457 1 0 1
-1.34603 -0.907654 5920.5 -0.0583985 -0.102236 100.934 33.6097 -211 459 1 0 1
-2.19143 7.73964 5920.5 0.085694 -0.0619378 108.923 32.0127 -211 462 1 0 1
-2.77751 0.343168 5920.5 -0.0490168 8.27023e-05 120.245 30.1747 -211 468 1 0 1
7.19474 3.5709 5920.5 0.144654 0.0607617 110.901 31.659 -211 470 1 0 1
10.7448 2.57296 5920.5 0.263334 0.0401754 150.325 26.8754 -211 473 1 0 1
-13.8379 6.36793 5920.5 -0.146405 0.165106 95.9725 34.7606 -211 479 1 0 1
4.53805 -2.57888 5920.5 0.162144 0.0549788 99.8581 33.848 -211 485 1 0 1
-12.4356 -2.54658 5920.5 -0.1649 -0.192599 88.8248 36.683 -211 486 1 0 1
-7.97609 -2.30907 5920.5 -0.159905 0.255925 159.064 26.2022 -211 491 1 0 1
-1.83506 -4.7946 5920.5 -0.0757035 0.128808 89.9518 36.3563 -211 492 1 0 1
-3.63348 7.42804 5920.5 -0.148776 0.126912 93.8139 35.3055 -211 498 1 0 1
0.526763 -9.26212 5920.5 -0.0164686 -0.0666229 77.9516 40.3913 -211 501 1 0 1
0.799289 1.14361 5920.5 0.0244067 0.0490735 95.393 34.9039 -211 502 1 0 1
2.78532 4.79102 5920.5 0.0565909 -0.0195677 88.1795 36.8741 -211 504 1 0 1
-4.81063 -5.33369 5920.5 -0.130392 0.0856389 98.3728 34.1868 -211 506 1 0 1
-3.41527 -5.12514 5920.5 -0.0864146 0.113955 112.274 31.4221 -211 507 1 0 1
-4.34784 -5.2903 5920.5 -0.140785 0.0309162 112.357 31.408 -211 508 1 0 1
-0.268566 -4.45588 5920.5 0.100945 -0.0814691 113.328 31.245 -211 510 1 0 1
5.33468 3.32739 5920.5 0.0859336 0.0559451 119.038 30.3507 -211 515 1 0 1
11.248 -2.61497 5920.5 0.127306 0.0553593 112.091 31.4533 -211 517 1 0 1
14.2862 2.39865 5920.5 0.197003 0.017717 97.8466 34.3098 -211 530 1 0 1
15.6615 1.45287 5920.5 0.170172 0.0225695 104.804 32.8002 -211 532 1 0 1
-1.12179 -4.8111 5920.5 -0.0559386 0.0250166 93.179 35.4713 -211 534 1 0 1
9.88137 -1.21611 5920.5 0.172658 -0.00417894 131.849 28.6805 -211 535 1 0 1
-13.1212 -6.56669 5920.5 -0.213038 -0.0740768 146.623 27.1918 -211 538 1 0 1
-14.0001 2.27656 5920.5 -0.303286 0.0307545 130.836 28.7981 -211 539 1 0 1
5.78377 -4.28946 5920.5 0.125983 -0.037626 90.3378 36.2467 -211 541 1 0 1
4.12796 -6.71444 5920.5 0.111837 -0.0280852 102.729 33.2253 -211 542 1 0 1
1.92414 0.0610283 5920.5 0.103335 0.103345 96.5612 34.6167 -211 547 1 0 1
-8.23607 0.316147 5920.5 -0.0756056 0.0734595 72.2526 42.8411 -211 555 1 0 1
-7.83965 6.6095 5920.5 -0.106629 0.093364 83.7775 38.269 -211 557 1 0 1
-0.0140434 -5.61567 5920.5 0.0483036 -0.0361401 120.171 30.1854 -211 560 1 0 1
-3.95942 -3.45573 5920.5 -0.0659379 0.0490308 107.71 32.2371 -211 562 1 0 1
-3.62511 -0.187676 5920.5 -0.0930154 0.00433613 81.5364 39.0449 -211 563 1 0 1
-11.3983 0.0439627 5920.5 -0.145841 0.0210142 121.796 29.9547 -211 566 1 0 1
10.4404 -3.73063 5920.5 0.14179 -0.0108178 93.221 35.4603 -211 571 1 0 1
7.58524 1.55901 5920.5 0.12064 0.0179184 99.0457 34.0319 -211 572 1 0 1
3.18966 4.3955 5920.5 0.0426692 -0.0611465 86.5109 37.3838 -211 579 1 0 1
0.417048 0.630926 5920.5 0.0143161 -0.107885 98.3507 34.192 -211 586 1 0 1
-3.00609 -6.13475 5920.5 0.00820478 -0.109462 110.378 31.7511 -211 587 1 0 1
3.44899 2.93224 5920.5 0.147913 0.162904 103.808 33.0018 -211 589 1 0 1
1.75426 -13.7971 5920.5 0.129594 0.136975 45.1429 63.9994 -211 590 1 0 1
2.43482 -5.57819 5920.5 0.0245571 0.00477991 99.0038 34.0414 -211 591 1 0 1
-6.79881 -7.00794 5920.5 -0.196768 0.171322 131.681 28.6998 -211 593 1 0 1
-1.34357 -3.00687 5920.5 -0.0498811 -0.0459942 84.7859 37.9348 -211 594 1 0 1
-10.6992 5.49453 5920.5 -0.0617122 -0.0549261 111.476 31.5589 -211 597 1 0 1
-2.82832 -2.52037 5920.5 -0.0744239 -0.111367 100.063 33.8021 -211 599 1 0 1
