#BLTrackFile VirtualDetector/on_uniform_.0035_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.662088 -0.44781 5920.5 -0.00740596 -0.234968 105.533 32.6555 -211 7 1 0 1
8.05649 -11.5111 5920.5 0.126009 -0.080895 93.8951 35.2846 -211 16 1 0 1
-3.23798 -15.0408 5920.5 -0.161462 0.0437502 103.635 33.0373 -211 21 1 0 1
7.82849 1.38317 5920.5 0.177071 0.0529892 135.383 28.2874 -211 29 1 0 1
2.76206 11.8733 5920.5 -0.0264615 0.0140678 95.5153 34.8736 -211 47 1 0 1
-12.3455 1.7088 5920.5 -0.18438 0.0692868 99.3369 33.9656 -211 53 1 0 1
13.2973 -7.9397 5920.5 0.180876 0.0685778 78.7503 40.0794 -211 54 1 0 1
9.42484 1.39825 5920.5 0.075786 -0.189108 149.872 26.9131 -211 57 1 0 1
10.8227 3.63722 5920.5 0.106394 -0.0830295 112.615 31.3645 -211 69 1 0 1
14.9787 -3.45759 5920.5 0.429986 -0.0539393 121.232 30.0339 -211 70 1 0 1
-7.7081 6.10808 5920.5 -0.203942 0.00418709 126.774 29.2929 -211 72 1 0 1
-6.03473 -3.79587 5920.5 -0.18391 -0.0418284 99.4471 33.9406 -211 75 1 0 1
-0.428082 -7.20236 5920.5 0.156283 -0.17835 132.992 28.5506 -211 81 1 0 1
9.73754 -7.24322 5920.5 0.182048 0.0976705 99.4003 33.9512 -211 88 1 0 1
8.00967 0.381577 5920.5 -0.0628352 0.0646333 73.703 42.1778 -211 91 1 0 1
3.68762 -1.16856 5920.5 -0.0809698 0.003955 103.513 33.0624 -211 110 1 0 1
8.51248 4.74515 5920.5 0.123638 0.0204162 64.0534 47.2191 -211 111 1 0 1
10.8388 0.0663936 5920.5 24.1619 16.9983 81.4215 31.5973 13 116 1001 1 1
13.5024 0.597313 5920.5 0.0645612 -0.0173874 69.1671 44.3555 -211 123 1 0 1
-1.33458 -10.6166 5920.5 0.0571065 -0.0878777 139.867 27.8238 -211 127 1 0 1
-1.43557 6.11708 5920.5 -0.0493208 -0.0166443 95.2111 34.9494 -211 129 1 0 1
-11.0278 3.64901 5920.5 -0.309147 -0.0592129 104.008 32.9609 -211 135 1 0 1
-5.37457 -3.46324 5920.5 -0.118834 0.0423258 89.0278 36.6233 -211 138 1 0 1
8.8175 -2.81401 5920.5 0.299449 0.0155623 84.3775 38.069 -211 141 1 0 1
8.10839 -5.53196 5920.5 -0.0542969 0.0148672 108.713 32.0511 -211 144 1 0 1
11.5137 1.16248 5920.5 0.312256 -0.00014413 92.5105 35.6488 -211 146 1 0 1
6.26919 1.7609 5920.5 0.155716 -0.026546 86.2289 37.4722 -211 149 1 0 1
6.68711 0.247723 5920.5 0.177664 -0.0734865 87.6291 37.0398 -211 161 1 0 1
7.11421 3.28251 5920.5 0.215577 0.173938 87.8885 36.9615 -211 162 1 0 1
0.370935 13.2788 5920.5 0.072878 0.0368761 91.0743 36.0405 -211 177 1 0 1
4.18979 -0.0133546 5920.5 0.00366184 -0.110949 69.17 44.3537 -211 186 1 0 1
8.35102 -11.0533 5920.5 0.114704 0.136733 106.473 32.4724 -211 187 1 0 1
-0.333151 2.73519 5920.5 -0.0255351 -0.00452577 108.84 32.0278 -211 193 1 0 1
-3.98312 -12.2947 5920.5 -0.0950347 -0.0531826 90.0034 36.3418 -211 198 1 0 1
-0.0591966 13.4702 5920.5 -0.0497153 0.262584 132.946 28.5558 -211 205 1 0 1
5.24514 0.579885 5920.5 0.15618 0.00432617 53.564 54.9689 -211 207 1 0 1
2.33858 8.77019 5920.5 -0.0563497 0.0252818 103.553 33.0541 -211 217 1 0 1
-2.29734 -6.02958 5920.5 -0.0381941 0.154853 64.2531 47.0977 -211 220 1 0 1
0.423842 2.73566 5920.5 0.0110904 -0.144091 109.514 31.9054 -211 222 1 0 1
-12.5735 -9.55432 5920.5 -0.0973416 0.12157 83.0856 38.5036 -211 230 1 0 1
6.67482 -3.72059 5920.5 0.200331 -0.0359444 100.753 33.6495 -211 243 1 0 1
8.71575 6.27857 5920.5 0.151491 0.0818155 91.9367 35.8036 -211 244 1 0 1
-7.24953 13.0733 5920.5 -0.230668 0.102117 75.5634 41.3681 -211 250 1 0 1
8.19733 9.60759 5920.5 0.104251 -0.0643549 61.9031 48.5781 -211 251 1 0 1
-2.81718 12.5265 5920.5 0.0310074 0.175534 108.482 32.0937 -211 252 1 0 1
11.4759 6.02053 5920.5 0.218787 -0.0376549 104.757 32.8096 -211 253 1 0 1
4.24565 0.314819 5920.5 0.269838 -0.088641 156.863 26.3628 -211 258 1 0 1
1.60476 -7.90662 5920.5 0.212193 -0.0364797 97.7029 34.3437 -211 270 1 0 1
-0.100497 15.7229 5920.5 0.132233 0.109819 78.7128 40.0943 -211 271 1 0 1
5.27823 -5.44918 5920.5 0.129412 0.0490418 93.6745 35.3417 -211 274 1 0 1
-5.10781 4.42396 5920.5 -0.167399 0.0244305 96.5553 34.6181 -211 297 1 0 1
8.05597 -0.676087 5920.5 0.0807452 -0.00762239 84.508 38.026 -211 307 1 0 1
6.08736 -0.6759 5920.5 -0.0428769 -0.178647 110.717 31.6913 -211 316 1 0 1
-4.51189 -1.12601 5920.5 -0.0416312 -0.0498955 114.168 31.1068 -211 334 1 0 1
8.83202 11.6435 5920.5 0.33835 -0.0450396 95.3208 34.922 -211 342 1 0 1
13.2417 0.143602 5920.5 0.0980805 0.157626 82.9483 38.5507 -211 343 1 0 1
