#BLTrackFile VirtualDetector/on_uniform_.0045_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.743727 -0.169147 5920.5 -0.0095047 -0.234556 105.533 32.6555 -211 7 1 0 1
9.08063 1.85824 5920.5 0.217016 0.056592 135.383 28.2874 -211 29 1 0 1
2.1841 15.1518 5920.5 -0.0400789 0.0116017 95.5153 34.8737 -211 47 1 0 1
-14.093 2.02236 5920.5 -0.227094 0.0693362 99.3368 33.9656 -211 53 1 0 1
8.93004 1.17443 5920.5 0.0586176 -0.191425 149.872 26.9131 -211 57 1 0 1
11.0947 4.6795 5920.5 0.113815 -0.0799013 112.615 31.3645 -211 69 1 0 1
-9.51736 7.80242 5920.5 -0.2586 0.0141526 126.773 29.2929 -211 72 1 0 1
-8.31194 -4.76396 5920.5 -0.239603 -0.0419769 99.447 33.9406 -211 75 1 0 1
1.76296 -9.49068 5920.5 0.225164 -0.194635 132.992 28.5506 -211 81 1 0 1
11.6999 -9.62378 5920.5 0.230032 0.0973696 99.4002 33.9512 -211 88 1 0 1
7.99313 -0.504045 5920.5 -0.0631323 0.0701921 73.703 42.1778 -211 91 1 0 1
2.10891 -1.5651 5920.5 -0.121019 0.00352715 103.513 33.0624 -211 110 1 0 1
11.0063 4.80008 5920.5 0.158683 0.0199148 64.0533 47.2192 -211 111 1 0 1
14.2184 -1.60625 5920.5 24.2327 16.9948 81.4265 31.5974 13 116 1001 1 1
-0.374318 -13.6328 5920.5 0.0885775 -0.113403 139.867 27.8239 -211 127 1 0 1
-2.07899 7.90814 5920.5 -0.0644264 -0.0181144 95.211 34.9494 -211 129 1 0 1
-14.6093 4.81105 5920.5 -0.400383 -0.0578836 104.008 32.9609 -211 135 1 0 1
-6.89112 -4.66968 5920.5 -0.15218 0.0450604 89.0278 36.6233 -211 138 1 0 1
12.9644 -3.63092 5920.5 0.385787 0.0183838 84.3771 38.0691 -211 141 1 0 1
6.40584 -7.18155 5920.5 -0.0994041 0.0112971 108.713 32.0511 -211 144 1 0 1
15.5337 1.4427 5920.5 0.404128 -0.000606687 92.5101 35.6489 -211 146 1 0 1
8.36338 2.4162 5920.5 0.200328 -0.0284842 86.2288 37.4722 -211 149 1 0 1
9.04662 0.811548 5920.5 0.228765 -0.0749565 87.6289 37.0398 -211 161 1 0 1
10.088 3.02958 5920.5 0.280181 0.174587 87.8883 36.9615 -211 162 1 0 1
4.72768 1.77086 5920.5 0.0123519 -0.124562 69.1699 44.3537 -211 186 1 0 1
-0.665263 3.50419 5920.5 -0.0343381 -0.00285041 108.84 32.0278 -211 193 1 0 1
6.57898 0.44662 5920.5 0.164886 0.00614794 53.564 54.9689 -211 207 1 0 1
1.26471 11.2292 5920.5 -0.0836009 0.0278631 103.553 33.0541 -211 217 1 0 1
-2.95954 -9.74277 5920.5 -0.0475841 0.18914 64.253 47.0978 -211 220 1 0 1
0.510107 3.66009 5920.5 0.0133844 -0.141932 109.514 31.9054 -211 222 1 0 1
9.09952 -4.68974 5920.5 0.260366 -0.0363586 100.752 33.6495 -211 243 1 0 1
10.5487 7.58942 5920.5 0.193128 0.0797443 91.9366 35.8037 -211 244 1 0 1
10.5368 11.6376 5920.5 0.134619 -0.084789 61.903 48.5782 -211 251 1 0 1
13.6044 7.81502 5920.5 0.273354 -0.0352926 104.757 32.8097 -211 253 1 0 1
6.89074 0.123882 5920.5 0.365067 -0.090873 156.863 26.3628 -211 258 1 0 1
4.66941 -9.98467 5920.5 0.28595 -0.0359538 97.7027 34.3438 -211 270 1 0 1
6.9007 -7.20129 5920.5 0.166935 0.0511021 93.6744 35.3417 -211 274 1 0 1
-7.24974 5.57666 5920.5 -0.21839 0.0238285 96.5552 34.6181 -211 297 1 0 1
9.1254 -0.802386 5920.5 0.103048 -0.00718825 84.508 38.026 -211 307 1 0 1
4.71585 -0.764532 5920.5 -0.0797903 -0.178883 110.717 31.6913 -211 316 1 0 1
-4.58547 -1.43861 5920.5 -0.0436661 -0.0509315 114.168 31.1068 -211 334 1 0 1
14.6963 -1.25044 5920.5 0.127792 0.162899 82.9482 38.5507 -211 343 1 0 1
-13.0604 5.91392 5920.5 -0.456328 0.0604716 116.23 30.7773 -211 345 1 0 1
1.68832 5.91394 5920.5 0.0574464 -0.117643 90.854 36.1016 -211 349 1 0 1
-6.88682 8.35495 5920.5 -0.284495 0.00560005 109.209 31.9605 -211 367 1 0 1
-9.1558 -7.29125 5920.5 -0.255846 0.148723 114.313 31.0831 -211 399 1 0 1
-10.1429 -2.63699 5920.5 -0.367913 -0.0306739 108.157 32.1537 -211 403 1 0 1
4.26118 -4.24477 5920.5 0.125505 -0.095666 91.9842 35.7907 -211 413 1 0 1
3.35543 -12.6757 5920.5 -0.112523 0.171798 89.5161 36.4815 -211 416 1 0 1
-7.06862 12.8824 5920.5 -0.14309 0.0481046 107.579 32.2618 -211 437 1 0 1
-8.17011 -2.25772 5920.5 0.0146331 0.0169548 106.265 32.5125 -211 443 1 0 1
0.703483 -5.78944 5920.5 -0.0644213 -0.123448 139.729 27.8376 -211 455 1 0 1
-6.90417 -0.823953 5920.5 -0.196227 -0.102203 100.934 33.6097 -211 459 1 0 1
-5.16162 1.06883 5920.5 -0.1179 0.00341858 120.245 30.1747 -211 468 1 0 1
-12.7969 -0.258644 5920.5 -0.335461 0.280779 159.064 26.2023 -211 491 1 0 1
3.05307 2.00003 5920.5 0.0774481 0.0484131 95.393 34.9039 -211 502 1 0 1
9.19718 10.0132 5920.5 0.196577 0.0848377 119.038 30.3508 -211 515 1 0 1
