#BLTrackFile VirtualDetector/on_uniform_.0020_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
11.7461 -5.17701 5920.5 0.190246 -0.204772 89.8316 36.3909 -211 6 1 0 1
-0.540185 -0.865822 5920.5 -0.00427279 -0.235587 105.533 32.6555 -211 7 1 0 1
10.9911 6.81495 5920.5 0.222802 0.0799959 123.256 29.7539 -211 10 1 0 1
-11.9417 0.0967049 5920.5 -0.314154 -0.081664 130.99 28.78 -211 12 1 0 1
6.01414 -7.20734 5920.5 0.0786688 -0.0857364 93.8952 35.2845 -211 16 1 0 1
-0.0709722 -8.38177 5920.5 -0.0810242 0.0508803 103.635 33.0372 -211 21 1 0 1
13.0558 8.67305 5920.5 0.291758 0.0137764 143.904 27.4371 -211 23 1 0 1
1.19924 11.4027 5920.5 0.13649 0.0129936 128.696 29.054 -211 27 1 0 1
5.9495 0.668601 5920.5 0.117127 0.0475664 135.383 28.2874 -211 29 1 0 1
-3.21413 -9.74314 5920.5 0.0403888 0.0431568 101.638 33.4571 -211 37 1 0 1
3.62977 6.95255 5920.5 -0.00601646 0.0177614 95.5153 34.8735 -211 47 1 0 1
-9.73593 1.26343 5920.5 -0.120616 0.0692575 99.337 33.9655 -211 53 1 0 1
9.0387 -4.04782 5920.5 0.0987851 0.0495299 78.7505 40.0793 -211 54 1 0 1
10.1658 1.73553 5920.5 0.101494 -0.185615 149.872 26.9131 -211 57 1 0 1
12.2496 -3.58385 5920.5 0.343507 -0.0254747 149.755 26.9229 -211 59 1 0 1
-9.40168 5.4128 5920.5 -0.224484 0.0862159 97.6866 34.3475 -211 61 1 0 1
10.4139 2.07474 5920.5 0.0952405 -0.0877185 112.615 31.3645 -211 69 1 0 1
8.70274 -1.93292 5920.5 0.247393 -0.046668 121.233 30.0339 -211 70 1 0 1
-4.99925 3.56124 5920.5 -0.122115 -0.0108019 126.774 29.2929 -211 72 1 0 1
-2.62174 -2.33827 5920.5 -0.100438 -0.0415998 99.4472 33.9405 -211 75 1 0 1
-3.71614 -3.77204 5920.5 0.0529121 -0.15394 132.992 28.5505 -211 81 1 0 1
2.45463 7.72862 5920.5 0.138121 -0.068004 79.8974 39.6436 -211 86 1 0 1
-5.73672 8.53218 5920.5 0.00318427 -0.107213 109.368 31.9317 -211 87 1 0 1
6.78254 -3.67919 5920.5 0.109768 0.0981149 99.4004 33.9511 -211 88 1 0 1
8.03416 1.70934 5920.5 -0.0623964 0.0562986 73.703 42.1778 -211 91 1 0 1
-10.0732 4.94169 5920.5 -0.215087 0.00264095 120.453 30.1448 -211 97 1 0 1
-12.0711 9.99798 5920.5 -0.268996 0.082404 108.238 32.1387 -211 98 1 0 1
6.05489 -0.593906 5920.5 -0.0209182 0.0045414 103.513 33.0624 -211 110 1 0 1
4.77243 4.66318 5920.5 0.0710811 0.0211641 64.0535 47.219 -211 111 1 0 1
5.77137 2.58361 5920.5 24.0558 17.0035 81.4138 31.5972 13 116 1001 1 1
3.71273 9.51809 5920.5 0.0166785 0.105413 103.586 33.0474 -211 120 1 0 1
9.91859 0.117431 5920.5 0.00662618 -0.0137504 69.1671 44.3554 -211 123 1 0 1
-10.0623 6.1199 5920.5 -0.254539 -0.0293292 107.126 32.3474 -211 125 1 0 1
-2.04173 -9.74848 5920.5 -0.178678 -0.0283146 99.1628 34.0052 -211 126 1 0 1
-2.77521 -6.09243 5920.5 0.00989191 -0.0495891 139.867 27.8238 -211 127 1 0 1
-0.472221 3.43473 5920.5 -0.0267083 -0.0144373 95.2111 34.9494 -211 129 1 0 1
-5.65558 1.90752 5920.5 -0.172287 -0.0612053 104.008 32.9608 -211 135 1 0 1
-3.08707 -1.65968 5920.5 -0.068505 0.0382293 89.0279 36.6233 -211 138 1 0 1
5.5118 -7.05243 5920.5 0.211282 0.0708203 104.968 32.7674 -211 140 1 0 1
2.59576 -1.58629 5920.5 0.169907 0.0113354 84.3778 38.0689 -211 141 1 0 1
10.6633 -3.04537 5920.5 0.0133957 0.020273 108.713 32.0511 -211 144 1 0 1
