#BLTrackFile VirtualDetector/off_uniform_.0025_rad_detector_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0.202968 12.4516 5920.5 -0.00346244 0.0143097 105.533 32.6554 -211 7 1 0 1
13.1019 6.77563 5920.5 0.185714 0.188121 123.256 29.7539 -211 10 1 0 1
-14.8747 3.77398 5920.5 -0.283458 0.00460574 130.991 28.78 -211 12 1 0 1
7.01514 -3.82861 5920.5 0.0556947 -0.137478 93.8951 35.2844 -211 16 1 0 1
-3.5422 -15.3161 5920.5 -0.125071 -0.211071 103.635 33.0373 -211 21 1 0 1
6.28811 -0.803764 5920.5 0.0802827 0.0247766 135.383 28.2874 -211 29 1 0 1
3.51044 7.99452 5920.5 -0.0162369 0.155158 95.5151 34.8735 -211 47 1 0 1
-11.2189 -1.86343 5920.5 -0.086662 0.0215085 99.3371 33.9655 -211 53 1 0 1
8.20691 6.55078 5920.5 -0.0343618 -0.0135739 149.872 26.9131 -211 57 1 0 1
14.3504 -5.78022 5920.5 0.289356 -0.131754 149.755 26.9229 -211 59 1 0 1
-13.8595 2.72149 5920.5 -0.221731 0.121028 97.6865 34.3475 -211 61 1 0 1
9.91098 6.65862 5920.5 0.0188075 0.0536333 112.615 31.3645 -211 69 1 0 1
11.9197 -1.8691 5920.5 0.237354 -0.0722069 121.233 30.0339 -211 70 1 0 1
-5.85584 6.34288 5920.5 -0.101632 0.105381 126.774 29.2929 -211 72 1 0 1
-5.09388 -0.200578 5920.5 -0.118757 -0.0370915 99.4472 33.9405 -211 75 1 0 1
-0.871957 -0.898325 5920.5 0.127383 -0.146853 132.992 28.5505 -211 81 1 0 1
7.70639 -12.5736 5920.5 0.0899556 -0.122006 99.4004 33.9511 -211 88 1 0 1
10.4158 -8.13905 5920.5 -0.00430954 -0.0347392 73.703 42.1775 -211 91 1 0 1
-11.5431 8.43676 5920.5 -0.168992 0.14947 120.453 30.1448 -211 97 1 0 1
3.64804 -1.62068 5920.5 -0.0829651 -0.0130256 103.513 33.0624 -211 110 1 0 1
9.96998 -5.40795 5920.5 0.116193 -0.0123259 64.0534 47.219 -211 111 1 0 1
9.60029 2.2664 5920.5 24.1095 16.9478 81.4148 31.5972 13 116 1001 1 1
3.86967 7.35137 5920.5 0.00878758 0.217961 103.586 33.0474 -211 120 1 0 1
-7.87279 -11.5364 5920.5 -0.240971 -0.209482 99.1625 34.0053 -211 126 1 0 1
-1.73632 -8.0707 5920.5 0.0513502 -0.194388 139.867 27.8238 -211 127 1 0 1
-0.72526 5.88835 5920.5 -0.0252331 0.0859429 95.211 34.9494 -211 129 1 0 1
-8.70433 7.14572 5920.5 -0.181346 0.071625 104.008 32.9608 -211 135 1 0 1
-5.28044 -5.03752 5920.5 -0.0774928 -0.0468074 89.0279 36.6233 -211 138 1 0 1
7.08389 -3.5135 5920.5 0.189862 -0.0533221 84.3778 38.0689 -211 141 1 0 1
7.19866 -6.43989 5920.5 -0.0968405 -0.0783339 108.713 32.051 -211 144 1 0 1
9.98557 0.0188102 5920.5 0.195988 -0.00171694 92.5108 35.6487 -211 146 1 0 1
5.84092 2.66974 5920.5 0.100756 0.0196181 86.229 37.4721 -211 149 1 0 1
7.81898 8.52742 5920.5 0.126399 0.214304 94.1213 35.2261 -211 153 1 0 1
-10.1477 6.73936 5920.5 -0.137256 0.171656 104.997 32.7616 -211 159 1 0 1
6.30142 5.26897 5920.5 0.113627 0.0147469 87.6292 37.0398 -211 161 1 0 1
5.25567 -11.6069 5920.5 0.139498 -0.0236311 87.8888 36.9613 -211 162 1 0 1
1.61392 13.4023 5920.5 0.160345 0.21272 102.026 33.374 -211 164 1 0 1
-0.975336 10.547 5920.5 -0.0537828 0.298322 122.814 29.8141 -211 165 1 0 1
12.7104 -1.51573 5920.5 0.165943 0.183432 99.202 33.9962 -211 167 1 0 1
0.620133 6.7575 5920.5 0.0654237 0.151363 91.0742 36.0403 -211 177 1 0 1
-4.38549 -14.6268 5920.5 -0.162154 -0.278178 112.286 31.4201 -211 180 1 0 1
7.04466 12.3712 5920.5 0.0321309 0.0653911 69.17 44.3536 -211 186 1 0 1
-0.00284341 2.68987 5920.5 -0.0150217 0.0411377 108.84 32.0278 -211 193 1 0 1
-4.02419 -4.29022 5920.5 -0.0722674 -0.131303 90.0033 36.3416 -211 198 1 0 1
0.394614 4.33673 5920.5 -0.0254086 0.254674 132.946 28.5557 -211 205 1 0 1
3.27017 -1.93299 5920.5 0.0771728 -0.0165153 53.5642 54.9688 -211 207 1 0 1
-5.81635 11.3331 5920.5 -0.187789 0.221565 103.836 32.9961 -211 210 1 0 1
2.85529 5.94551 5920.5 -0.0464935 0.125701 103.553 33.0541 -211 217 1 0 1
0.965684 9.80683 5920.5 0.00817683 0.0473861 109.514 31.9054 -211 222 1 0 1
9.94694 -6.63643 5920.5 0.123163 -0.172334 100.667 33.6683 -211 225 1 0 1
-12.5716 9.0393 5920.5 -0.143241 0.142183 83.8622 38.2405 -211 232 1 0 1
-15.496 1.4101 5920.5 -0.19331 0.00524413 95.3414 34.9168 -211 235 1 0 1
5.41871 -1.41386 5920.5 0.119386 -0.0564679 100.753 33.6495 -211 243 1 0 1
7.96506 -1.89797 5920.5 0.0934853 0.0518458 91.9368 35.8035 -211 244 1 0 1
-6.57797 -5.62213 5920.5 -0.138036 0.0752986 75.5637 41.3677 -211 250 1 0 1
11.3303 3.53351 5920.5 0.12047 0.0599978 61.9031 48.5779 -211 251 1 0 1
-2.44825 2.51204 5920.5 0.0550821 0.172735 108.482 32.0936 -211 252 1 0 1
10.3934 6.57588 5920.5 0.117428 0.081024 104.757 32.8096 -211 253 1 0 1
3.08626 2.62628 5920.5 0.186928 -0.0229065 156.863 26.3628 -211 258 1 0 1
-13.2244 -4.06307 5920.5 -0.196788 -0.103293 95.5572 34.8631 -211 266 1 0 1
-9.27742 10.4196 5920.5 -0.199481 0.267446 124.387 29.6022 -211 267 1 0 1
-13.0479 3.59047 5920.5 -0.212258 -0.148368 128.115 29.1252 -211 268 1 0 1
0.290029 -3.99114 5920.5 0.145144 -0.110619 97.703 34.3436 -211 270 1 0 1
-1.61126 -3.34855 5920.5 0.0905218 0.0964134 78.7129 40.0937 -211 271 1 0 1
4.00609 -7.76434 5920.5 0.072505 -0.0870582 93.6745 35.3416 -211 274 1 0 1
2.15802 -11.0748 5920.5 -0.129827 -0.316062 138.768 27.934 -211 277 1 0 1
-11.3949 8.22378 5920.5 -0.143021 0.153013 96.9259 34.5287 -211 283 1 0 1
14.8783 0.964983 5920.5 0.263154 0.0869984 105.899 32.5838 -211 295 1 0 1
-4.03379 2.2532 5920.5 -0.101626 0.0629708 96.5554 34.6181 -211 297 1 0 1
8.14406 -0.560177 5920.5 0.0493141 -0.0102043 84.508 38.026 -211 307 1 0 1
-3.51084 10.9525 5920.5 -0.101482 0.216611 91.5377 35.9125 -211 312 1 0 1
6.15262 7.82615 5920.5 -0.0744068 0.000629817 110.717 31.6912 -211 316 1 0 1
-6.11152 -14.5478 5920.5 -0.0165446 -0.198637 90.8332 36.1074 -211 324 1 0 1
-3.86696 1.56035 5920.5 -0.0051651 -0.0164133 114.168 31.1068 -211 334 1 0 1
8.00525 11.3926 5920.5 0.233124 0.144444 95.3211 34.9219 -211 342 1 0 1
-7.01855 2.31109 5920.5 -0.214533 0.0853755 116.231 30.7772 -211 345 1 0 1
1.73987 11.0222 5920.5 0.0345282 0.0774903 90.8541 36.1016 -211 349 1 0 1
-5.91302 5.23558 5920.5 -0.104848 0.233499 148.28 27.0477 -211 353 1 0 1
-1.6151 14.8858 5920.5 -0.017675 0.169516 86.087 37.5169 -211 356 1 0 1
-2.72787 6.05385 5920.5 -0.138482 0.106217 109.209 31.9604 -211 367 1 0 1
13.5129 1.83904 5920.5 0.358905 0.0224634 151.403 26.7871 -211 378 1 0 1
8.79003 -10.0479 5920.5 0.169073 -0.185967 92.0332 35.7774 -211 386 1 0 1
6.21937 13.5516 5920.5 0.161151 0.236714 100.452 33.7158 -211 387 1 0 1
-6.57393 -12.2101 5920.5 -0.118842 -0.0800683 114.313 31.083 -211 399 1 0 1
-5.26981 -0.0119014 5920.5 -0.184223 -0.0166798 108.157 32.1536 -211 403 1 0 1
2.75167 3.86344 5920.5 0.0583628 -0.0290883 91.9843 35.7906 -211 413 1 0 1
-13.7303 6.80538 5920.5 -0.13928 0.0571537 95.1805 34.9571 -211 417 1 0 1
11.6092 7.4171 5920.5 0.169704 0.13651 105.991 32.5657 -211 421 1 0 1
-6.12002 12.4031 5920.5 -0.198896 0.224469 101.043 33.586 -211 423 1 0 1
-3.73897 13.2748 5920.5 -0.0592459 0.22308 100.879 33.6219 -211 431 1 0 1
